,date,ticker,expected_returns
462,2020-08-02,DE,0.02070859
463,2020-11-01,DE,0.023148626
464,2021-01-31,DE,-0.010244012
465,2021-05-02,DE,0.052864105
466,2021-08-01,DE,0.056703806
467,2020-05-02,ADI,0.0015410781
468,2020-08-01,ADI,-0.00084096193
469,2020-10-31,ADI,0.020519525
470,2021-01-30,ADI,0.012157202
471,2021-05-01,ADI,-0.012469351
472,2021-07-31,ADI,0.010340363
473,2020-06-30,ADP,0.007599354
474,2020-09-30,ADP,0.009968758
475,2020-12-31,ADP,0.027728915
476,2021-03-31,ADP,0.029466629
477,2021-06-30,ADP,0.03051567
478,2021-09-30,ADP,0.02839619
479,2020-06-30,BKNG,0.052261233
480,2020-09-30,BKNG,0.019810706
481,2020-12-31,BKNG,-0.019879282
482,2021-03-31,BKNG,0.025579989
483,2021-06-30,BKNG,0.0120872855
484,2021-09-30,BKNG,0.029350042
485,2020-06-30,COP,-0.008689225
486,2020-09-30,COP,-0.16844493
487,2020-12-31,COP,-0.16665787
488,2021-03-31,COP,-0.0054799914
489,2021-06-30,COP,-0.006769538
490,2021-09-30,COP,0.0013449788
491,2020-06-30,LRCX,0.04182419
492,2020-09-30,LRCX,0.055004448
493,2020-12-31,LRCX,0.012560636
494,2021-03-31,LRCX,-0.008414924
495,2021-06-30,LRCX,0.04447049
496,2021-09-30,LRCX,-0.00764215
497,2020-06-30,GM,-0.45227808
498,2020-09-30,GM,-0.031565964
499,2020-12-31,GM,-0.0722422
500,2021-03-31,GM,-0.007897913
501,2021-06-30,GM,0.008119702
502,2021-09-30,GM,0.012556642
503,2020-05-02,TJX,-0.22309762
504,2020-08-01,TJX,-0.09615755
505,2020-10-31,TJX,0.0014854074
506,2021-01-30,TJX,-0.0012993813
507,2021-05-01,TJX,0.0068981946
508,2021-07-31,TJX,0.0075571835
509,2020-06-30,SYK,-0.019893944
510,2020-09-30,SYK,0.028262705
511,2020-12-31,SYK,0.040389895
512,2021-03-31,SYK,0.033581257
513,2021-06-30,SYK,0.03853774
514,2021-09-30,SYK,0.04401523
515,2020-06-30,MDLZ,-0.005757928
516,2020-09-30,MDLZ,-0.0018638372
517,2020-12-31,MDLZ,-0.012768328
518,2021-03-31,MDLZ,-0.0055065155
519,2021-06-30,MDLZ,-0.006091714
520,2021-09-30,MDLZ,-0.003270924
521,2020-06-30,CHTR,0.041620612
522,2020-09-30,CHTR,0.047666818
523,2020-12-31,CHTR,0.048236907
524,2021-03-31,CHTR,0.038432896
525,2021-06-30,CHTR,0.067251384
526,2021-09-30,CHTR,0.066681325
527,2020-05-28,MU,0.0074453056
528,2020-09-03,MU,-0.011932313
529,2020-12-03,MU,-0.0050441623
530,2021-03-04,MU,0.010448694
531,2021-06-03,MU,0.023985475
532,2021-09-02,MU,0.037579447
533,2020-06-30,PNC,-0.06367564
534,2020-09-30,PNC,0.0121947825
535,2020-12-31,PNC,0.020335168
536,2021-03-31,PNC,0.02618903
537,2021-06-30,PNC,-0.022374868
538,2021-09-30,PNC,-0.006268084
539,2020-06-30,GILD,0.00318107
540,2020-09-30,GILD,-0.0073060393
541,2020-12-31,GILD,0.0033360422
542,2021-03-31,GILD,0.008712888
543,2021-06-30,GILD,0.0152391195
544,2021-09-30,GILD,0.011584461
545,2020-06-30,MMC,0.032977283
546,2020-09-30,MMC,0.019853026
547,2020-12-31,MMC,0.01802075
548,2021-03-31,MMC,0.0321171
549,2021-06-30,MMC,0.036735892
550,2021-09-30,MMC,0.017384619
551,2020-06-30,LMT,-0.0033593774
552,2020-09-30,LMT,0.014065921
553,2020-12-31,LMT,-0.013445735
554,2021-03-31,LMT,-0.040785313
555,2021-06-30,LMT,0.021689028
556,2021-09-30,LMT,-0.066571295
557,2020-06-30,CB,0.005696684
558,2020-09-30,CB,0.028152794
559,2020-12-31,CB,0.010910362
560,2021-03-31,CB,0.012685627
561,2021-06-30,CB,0.026655167
562,2021-09-30,CB,0.032123238
563,2020-06-30,TFC,-0.12065804
564,2020-09-30,TFC,-0.02593112
565,2020-12-31,TFC,-0.07556301
566,2021-03-31,TFC,0.004275143
567,2021-06-30,TFC,-0.012919664
568,2021-09-30,TFC,-0.010802686
569,2020-06-30,CSX,-0.06677061
570,2020-09-30,CSX,-0.05818045
571,2020-12-31,CSX,-0.0300197
572,2021-03-31,CSX,-0.046838224
573,2021-06-30,CSX,-0.038455248
574,2021-09-30,CSX,-0.0015383363
575,2020-06-30,CME,-0.0067217946
576,2020-09-30,CME,0.0039135814
577,2020-12-31,CME,-0.022472799
578,2021-03-31,CME,0.013811111
579,2021-06-30,CME,0.017227262
580,2021-09-30,CME,0.0081290305
581,2020-06-30,MO,-0.09371698
582,2020-09-30,MO,-0.2142874
583,2020-12-31,MO,-0.06458849
584,2021-03-31,MO,-0.032183588
585,2021-06-30,MO,0.0014293492
586,2021-09-30,MO,-0.10098541
587,2020-06-30,EL,0.020814449
588,2020-09-30,EL,0.06290862
589,2020-12-31,EL,0.04939139
590,2021-03-31,EL,0.033643275
591,2021-06-30,EL,0.060210466
592,2021-09-30,EL,0.04753509
593,2020-06-30,SHW,0.028312564
594,2020-09-30,SHW,0.03270811
595,2020-12-31,SHW,0.03547278
596,2021-03-31,SHW,0.017245889
597,2021-06-30,SHW,0.030797333
598,2021-09-30,SHW,0.023460716
599,2020-06-30,CCI,0.00944078
600,2020-09-30,CCI,0.019224584
601,2020-12-31,CCI,0.0287444
602,2021-03-31,CCI,0.013654321
603,2021-06-30,CCI,0.026172519
604,2021-09-30,CCI,0.031875074
605,2020-06-30,USB,-0.16976911
606,2020-09-30,USB,-0.024164498
607,2020-12-31,USB,0.0133675635
608,2021-03-31,USB,-0.025307775
609,2021-06-30,USB,0.0043240786
610,2021-09-30,USB,0.0044038296
611,2020-06-30,F,-0.07641125
612,2020-09-30,F,-0.2678041
613,2020-12-31,F,-0.27848577
614,2021-03-31,F,-0.004267752
615,2021-06-30,F,-0.21637297
616,2021-09-30,F,-0.03588277
617,2020-06-30,ICE,0.002739817
618,2020-09-30,ICE,0.008725882
619,2020-12-31,ICE,0.019907385
620,2021-03-31,ICE,0.02322951
621,2021-06-30,ICE,0.013197333
622,2021-09-30,ICE,0.017886221
623,2020-06-30,DUK,-0.072466254
624,2020-09-30,DUK,-0.008048296
625,2020-12-31,DUK,-0.0049750805
626,2021-03-31,DUK,-0.012895644
627,2021-06-30,DUK,0.0075730383
628,2021-09-30,DUK,0.013606399
629,2020-06-30,EW,-0.030863881
630,2020-09-30,EW,0.026941597
631,2020-12-31,EW,0.053530574
632,2021-03-31,EW,0.029877186
633,2021-06-30,EW,0.07410884
634,2021-09-30,EW,0.104537785
635,2020-06-30,BDX,0.024516225
636,2020-09-30,BDX,0.025757223
637,2020-12-31,BDX,0.039844155
638,2021-03-31,BDX,0.036227524
639,2021-06-30,BDX,0.02777803
640,2020-06-30,EQIX,0.031229973
641,2020-09-30,EQIX,0.049703985
642,2020-12-31,EQIX,0.047679633
643,2021-03-31,EQIX,0.067249894
644,2021-06-30,EQIX,0.05892834
645,2021-09-30,EQIX,0.06272161
646,2020-07-31,ADSK,0.04833752
647,2020-10-31,ADSK,0.025107294
648,2021-01-31,ADSK,0.054996073
649,2021-04-30,ADSK,0.04565099
650,2021-07-31,ADSK,0.025406808
651,2020-06-30,ETN,-0.016865373
652,2020-09-30,ETN,0.021871746
653,2020-12-31,ETN,0.029997885
654,2021-03-31,ETN,0.015044868
655,2021-06-30,ETN,0.022035837
656,2021-09-30,ETN,0.015131742
657,2020-06-30,ITW,0.015396208
658,2020-09-30,ITW,0.049192876
659,2020-12-31,ITW,0.050122827
660,2021-03-31,ITW,0.02758351
661,2021-06-30,ITW,0.050506324
662,2021-09-30,ITW,0.041547626
663,2020-06-30,TMUS,-0.032221615
664,2020-09-30,TMUS,0.010643065
665,2020-12-31,TMUS,0.015743554
666,2021-03-31,TMUS,0.00990361
667,2021-06-30,TMUS,0.020084381
668,2021-09-30,TMUS,0.011741459
669,2020-06-30,COF,-0.20490748
670,2020-09-30,COF,-0.0278911
671,2020-12-31,COF,0.008694738
672,2021-03-31,COF,-0.04101962
673,2021-06-30,COF,-0.0351246
674,2021-09-30,COF,-0.023441195
675,2020-06-30,HCA,0.011985302
676,2020-09-30,HCA,0.0028199553
677,2020-12-31,HCA,0.030338645
678,2021-03-31,HCA,0.0241099
679,2021-06-30,HCA,0.03596276
680,2021-09-30,HCA,-0.007285714
681,2020-06-30,ECL,-0.17971772
682,2020-09-30,ECL,0.035042137
683,2020-12-31,ECL,0.07067177
684,2021-03-31,ECL,0.038761765
685,2021-06-30,ECL,0.03766802
686,2021-09-30,ECL,0.051154494
687,2020-06-30,BSX,-0.25224602
688,2020-09-30,BSX,-0.119570196
689,2020-12-31,BSX,-0.14381868
690,2021-03-31,BSX,-0.021729767
691,2021-06-30,BSX,-0.008094966
692,2021-09-30,BSX,-0.0013048053
693,2020-06-30,JCI,-0.2295807
694,2020-09-30,JCI,-0.014709592
695,2020-12-31,JCI,-0.0076458454
696,2021-03-31,JCI,-0.019210994
697,2021-06-30,JCI,0.002360791
698,2021-09-30,JCI,-0.006226778
699,2020-06-30,FCX,-0.243859
700,2020-09-30,FCX,-0.05750066
701,2020-12-31,FCX,-0.110954106
702,2021-03-31,FCX,-0.023035288
703,2021-06-30,FCX,0.0044865906
704,2021-09-30,FCX,-0.040111125
705,2020-06-30,HUM,0.06505722
706,2020-09-30,HUM,0.085870266
707,2020-12-31,HUM,0.046304792
708,2021-03-31,HUM,0.07232934
709,2021-06-30,HUM,0.07939172
710,2021-09-30,HUM,0.08578402
711,2020-06-30,EMR,-0.0011368394
712,2020-09-30,EMR,0.025574028
713,2020-12-31,EMR,0.015670002
714,2021-03-31,EMR,0.015322983
715,2021-06-30,EMR,0.011833489
716,2021-09-30,EMR,0.021246731
717,2020-06-30,ILMN,0.055535138
718,2020-09-30,ILMN,0.025078744
719,2020-12-31,ILMN,0.0651035
720,2021-03-31,ILMN,-0.039864123
721,2021-06-30,ILMN,0.051257074
722,2021-09-30,ILMN,0.0629558
723,2020-06-30,IDXX,0.029892057
724,2020-09-30,IDXX,0.05938101
725,2020-12-31,IDXX,0.05131933
726,2021-03-31,IDXX,0.07577944
727,2021-06-30,IDXX,0.0721862
728,2021-09-30,IDXX,0.0599446
729,2020-06-30,SPG,-0.19842589
730,2020-09-30,SPG,-0.05761516
731,2020-12-31,SPG,-0.05713445
732,2021-03-31,SPG,-0.04382515
733,2021-06-30,SPG,0.028656423
734,2021-09-30,SPG,0.022528648
735,2020-06-30,XLNX,-0.039839208
736,2020-09-30,XLNX,0.013640374
737,2020-12-31,XLNX,0.016695768
738,2021-03-31,XLNX,0.004103601
739,2021-06-30,XLNX,0.045846015
740,2021-09-30,XLNX,0.0070334077
741,2020-07-31,SNPS,0.06431058
742,2020-10-31,SNPS,0.06419435
743,2021-01-31,SNPS,0.06349248
744,2021-04-30,SNPS,0.07325712
745,2021-07-31,SNPS,0.05411014
746,2020-06-30,TEL,-0.005540669
747,2020-09-30,TEL,0.017990828
748,2020-12-31,TEL,0.030091107
749,2021-03-31,TEL,0.023498565
750,2021-06-30,TEL,0.038527608
751,2021-09-30,TEL,0.04326743
752,2020-06-30,MSCI,0.10694337
753,2020-09-30,MSCI,0.08493936
754,2020-12-31,MSCI,0.109101176
755,2021-03-31,MSCI,0.11861259
756,2021-06-30,MSCI,0.10738337
757,2021-09-30,MSCI,0.1065191
758,2020-06-30,NOC,0.061755896
759,2020-09-30,NOC,0.06737709
760,2020-12-31,NOC,-0.011077702
761,2021-03-31,NOC,0.0028494596
762,2021-06-30,NOC,0.071216136
763,2021-09-30,NOC,0.047501534
764,2020-07-31,DG,0.02981314
765,2020-10-30,DG,0.038506866
766,2021-01-29,DG,0.03699094
767,2021-04-30,DG,0.035230458
768,2021-07-30,DG,0.045408607
769,2020-06-30,PGR,0.036455214
770,2020-09-30,PGR,0.039637327
771,2020-12-31,PGR,0.03961891
772,2021-03-31,PGR,0.023861915
773,2021-06-30,PGR,0.026093304
774,2021-09-30,PGR,0.024744362
775,2020-06-30,ROP,0.054548115
776,2020-09-30,ROP,0.046934128
777,2020-12-31,ROP,0.049852848
778,2021-03-31,ROP,0.05645019
779,2021-06-30,ROP,0.07016644
780,2021-09-30,ROP,0.063477725
781,2020-06-30,EXC,-0.009988725
782,2020-09-30,EXC,-0.014137387
783,2020-12-31,EXC,-0.012361288
784,2021-03-31,EXC,-0.048190355
785,2021-06-30,EXC,0.0002784133
786,2021-09-30,EXC,0.005441785
787,2020-06-30,CDNS,0.026081681
788,2020-09-30,CDNS,0.011680245
789,2020-12-31,CDNS,0.05277458
790,2021-03-31,CDNS,0.056286007
791,2021-06-30,CDNS,0.049518794
792,2021-09-30,CDNS,0.059214592
793,2020-05-31,INFO,0.022551864
794,2020-08-31,INFO,0.02047661
795,2020-11-30,INFO,0.011771768
796,2021-02-28,INFO,-0.0068454742
797,2021-05-31,INFO,0.0020620823
798,2021-08-31,INFO,0.020351768
799,2020-06-30,IQV,-0.0025494099
800,2020-09-30,IQV,0.017658204
801,2020-12-31,IQV,0.040137112
802,2021-03-31,IQV,0.03544569
803,2021-06-30,IQV,0.026334077
804,2021-09-30,IQV,0.061074406
805,2020-06-30,APH,0.0015011132
806,2020-09-30,APH,-0.0030258894
807,2020-12-31,APH,0.00042438507
808,2021-03-31,APH,0.010467887
809,2021-06-30,APH,0.013893247
810,2021-09-30,APH,0.01297003
811,2020-06-30,PSA,0.010369539
812,2020-09-30,PSA,0.059653163
813,2020-12-31,PSA,0.044256777
814,2021-03-31,PSA,0.04583046
815,2021-06-30,PSA,0.046099752
816,2021-09-30,PSA,0.06258407
817,2020-06-30,EOG,-0.073705494
818,2020-09-30,EOG,-0.05757147
819,2020-12-31,EOG,-0.0136496425
820,2021-03-31,EOG,-0.0068864822
821,2021-06-30,EOG,0.0021182895
822,2021-09-30,EOG,0.0011547208
823,2020-07-31,A,0.03777671
824,2020-10-31,A,0.043038785
825,2021-01-31,A,0.028486937
826,2021-04-30,A,0.05061248
827,2021-07-31,A,0.028528035
828,2020-06-30,ALGN,0.08050555
829,2020-09-30,ALGN,0.057259053
830,2020-12-31,ALGN,0.059224665
831,2021-03-31,ALGN,0.08254573
832,2021-06-30,ALGN,0.077255934
833,2021-09-30,ALGN,0.077255934
834,2020-06-30,CMG,0.04405099
835,2020-09-30,CMG,0.067343324
836,2020-12-31,CMG,0.05818978
837,2021-03-31,CMG,0.052754164
838,2021-06-30,CMG,0.055464476
839,2021-09-30,CMG,0.056203157
840,2020-06-30,ATVI,-0.002719164
841,2020-09-30,ATVI,0.0011810362
842,2020-12-31,ATVI,0.0056292415
843,2021-03-31,ATVI,0.008289814
844,2021-06-30,ATVI,0.013307303
845,2021-09-30,ATVI,0.00074627995
846,2020-06-30,TROW,0.035258412
847,2020-09-30,TROW,0.038813353
848,2020-12-31,TROW,0.033847004
849,2021-03-31,TROW,0.031123519
850,2021-06-30,TROW,0.04864812
851,2021-09-30,TROW,0.027565747
852,2020-06-30,APTV,-0.124890804
853,2020-09-30,APTV,0.016224027
854,2020-12-31,APTV,0.03455624
855,2021-03-31,APTV,0.022159487
856,2021-06-30,APTV,0.0261181
857,2021-09-30,APTV,0.02642855
858,2020-06-30,EBAY,0.015387982
859,2020-09-30,EBAY,-0.008534074
860,2020-12-31,EBAY,0.004614085
861,2021-03-31,EBAY,-0.0069895983
862,2021-06-30,EBAY,0.05294934
863,2021-09-30,EBAY,-0.006840706
864,2020-06-30,VRTX,0.01409477
865,2020-09-30,VRTX,0.047992945
866,2020-12-31,VRTX,0.016127646
867,2021-03-31,VRTX,0.023930222
868,2021-06-30,VRTX,-0.02578342
869,2021-09-30,VRTX,0.030866325
870,2020-06-30,AIG,-0.21749932
871,2020-09-30,AIG,-0.08442271
872,2020-12-31,AIG,-0.147237
873,2021-03-31,AIG,0.0008729696
874,2021-06-30,AIG,-0.116955936
875,2021-09-30,AIG,0.0026090443
876,2020-06-30,DLR,-0.009741485
877,2020-09-30,DLR,0.0229823
878,2020-12-31,DLR,0.004638374
879,2021-03-31,DLR,0.028148174
880,2021-06-30,DLR,0.03366977
881,2021-09-30,DLR,0.023767829
882,2020-06-30,TT,0.017158806
883,2020-09-30,TT,0.05944848
884,2020-12-31,TT,0.03956759
885,2021-03-31,TT,0.036744624
886,2021-06-30,TT,0.033126056
887,2021-09-30,TT,0.04510197
888,2020-06-30,FTNT,0.020501852
889,2020-09-30,FTNT,0.013423502
890,2020-12-31,FTNT,0.06335929
891,2021-03-31,FTNT,0.04228866
892,2021-06-30,FTNT,0.06529188
893,2021-09-30,FTNT,0.046047628
894,2020-06-30,BK,-0.05905634
895,2020-09-30,BK,-0.01205349
896,2020-12-31,BK,-0.21725869
897,2021-03-31,BK,-0.011747062
898,2021-06-30,BK,0.000875026
899,2021-09-30,BK,-0.01821357
900,2020-06-30,MCHP,-0.03244376
901,2020-09-30,MCHP,-0.044227004
902,2020-12-31,MCHP,-0.027798891
903,2021-03-31,MCHP,-0.00893873
904,2021-06-30,MCHP,-0.0057183504
905,2021-09-30,MCHP,-0.0009856224
906,2020-06-30,GD,0.015708715
907,2020-09-30,GD,0.042670727
908,2020-12-31,GD,0.049565256
909,2021-03-31,GD,0.033842713
910,2021-06-30,GD,0.047821075
911,2021-09-30,GD,0.062397093
912,2020-06-30,KMB,0.033483416
913,2020-09-30,KMB,0.026717603
914,2020-12-31,KMB,0.039131463
915,2021-03-31,KMB,0.0033879578
916,2021-06-30,KMB,0.0033879578
917,2021-09-30,KMB,0.008779317
918,2020-06-30,NEM,-0.01986897
919,2020-09-30,NEM,0.0092047155
920,2020-12-31,NEM,-0.0026279688
921,2021-03-31,NEM,-0.002139032
922,2021-06-30,NEM,-0.0089607835
923,2021-09-30,NEM,-0.057991266
924,2020-06-30,MET,-0.110289514
925,2020-09-30,MET,-0.06929171
926,2020-12-31,MET,-0.049569726
927,2021-03-31,MET,-0.04464674
928,2021-06-30,MET,0.006112218
929,2021-09-30,MET,0.027044863
930,2020-06-30,LHX,0.009403259
931,2020-09-30,LHX,-0.0019145012
932,2020-12-31,LHX,0.03087768
933,2021-03-31,LHX,0.03245133
934,2021-06-30,LHX,0.024600893
935,2021-09-30,LHX,0.035653383
936,2020-06-30,ORLY,0.0648455
937,2020-09-30,ORLY,0.080702096
938,2020-12-31,ORLY,0.034679532
939,2021-03-31,ORLY,0.07049656
940,2021-06-30,ORLY,0.042717546
941,2021-09-30,ORLY,0.05305949
942,2020-06-30,CTSH,0.0013023913
943,2020-09-30,CTSH,0.017136633
944,2020-12-31,CTSH,0.010344803
945,2021-03-31,CTSH,0.023089051
946,2021-06-30,CTSH,0.023089051
947,2021-09-30,CTSH,0.032427967
948,2020-06-30,MSI,0.015970945
949,2020-09-30,MSI,0.054136574
950,2020-12-31,MSI,0.06882128
951,2021-03-31,MSI,0.061230272
952,2021-06-30,MSI,0.05039829
953,2021-09-30,MSI,0.06659433
954,2020-06-30,SIVB,0.023956984
955,2020-09-30,SIVB,-0.006112814
956,2020-12-31,SIVB,-0.03741759
957,2021-03-31,SIVB,-0.07223797
958,2021-06-30,SIVB,-0.056700468
959,2021-09-30,SIVB,-0.09066546
960,2020-06-30,CNC,0.004005313
961,2020-09-30,CNC,0.014842361
962,2020-12-31,CNC,-0.034270108
963,2021-03-31,CNC,0.015390366
964,2021-06-30,CNC,0.041576684
965,2021-09-30,CNC,0.02037403
966,2020-06-30,PH,-0.018830597
967,2020-09-30,PH,0.01769185
968,2020-12-31,PH,0.03819284
969,2021-03-31,PH,0.10937691
970,2021-06-30,PH,0.082120776
971,2021-09-30,PH,0.046977162
972,2020-06-30,MAR,-0.31478465
973,2020-09-30,MAR,-0.058806717
974,2020-12-31,MAR,-0.03829521
975,2021-03-31,MAR,-0.03808123
976,2021-06-30,MAR,0.0061792135
977,2021-09-30,MAR,0.00800854
978,2020-06-30,SLB,-0.5354954
979,2020-09-30,SLB,-0.11669338
980,2020-12-31,SLB,-0.12224388
981,2021-03-31,SLB,-0.12739295
982,2021-06-30,SLB,-0.09657192
983,2021-09-30,SLB,-0.063874185
984,2020-06-30,AEP,0.015546918
985,2020-09-30,AEP,0.019224107
986,2020-12-31,AEP,0.014837444
987,2021-03-31,AEP,0.010533541
988,2021-06-30,AEP,0.014837444
989,2021-09-30,AEP,0.017467558
990,2020-06-30,PRU,0.024146497
991,2020-09-30,PRU,0.013958126
992,2020-12-31,PRU,-0.005320549
993,2021-03-31,PRU,0.016643107
994,2021-06-30,PRU,0.021871269
995,2021-09-30,PRU,0.00823909
996,2020-06-30,ROK,0.0411292
997,2020-09-30,ROK,0.05310765
998,2020-12-31,ROK,0.06232658
999,2021-03-31,ROK,0.060702592
1000,2021-06-30,ROK,0.04855472
1001,2021-09-30,ROK,-0.03744346
1002,2020-05-02,ROST,-0.120354116
1003,2020-08-01,ROST,-0.020329595
1004,2020-10-31,ROST,0.0047371984
1005,2021-01-30,ROST,0.025846452
1006,2021-05-01,ROST,0.027786553
1007,2021-07-31,ROST,0.031243443
1008,2020-06-30,HLT,0.025236964
1009,2020-09-30,HLT,0.0044787824
1010,2020-12-31,HLT,-0.0030179024
1011,2021-03-31,HLT,0.015722334
1012,2021-06-30,HLT,0.011080921
1013,2021-09-30,HLT,0.029222429
1014,2020-05-09,AZO,0.037894666
1015,2020-08-29,AZO,0.08789882
1016,2020-11-21,AZO,0.06885284
1017,2021-02-13,AZO,0.008280456
1018,2021-05-08,AZO,0.07289818
1019,2021-08-28,AZO,0.0877057
1020,2020-06-30,PXD,-0.045966268
1021,2020-09-30,PXD,-0.009616494
1022,2020-12-31,PXD,-0.07296848
1023,2021-03-31,PXD,-0.046650052
1024,2021-06-30,PXD,-0.035699725
1025,2021-09-30,PXD,-0.009030938
1026,2020-05-31,PAYX,-0.0026100874
1027,2020-08-31,PAYX,0.021839201
1028,2020-11-30,PAYX,0.028316319
1029,2021-02-28,PAYX,0.016810209
1030,2021-05-31,PAYX,0.02603504
1031,2021-08-31,PAYX,0.03200227
1032,2020-06-30,BAX,-0.025295556
1033,2020-09-30,BAX,0.007702619
1034,2020-12-31,BAX,-0.031404734
1035,2021-03-31,BAX,-0.0006671548
1036,2021-06-30,BAX,-0.003252685
1037,2021-09-30,BAX,0.0007132888
1038,2020-05-31,STZ,0.040447682
1039,2020-08-31,STZ,0.0241867
1040,2020-11-30,STZ,0.056848764
1041,2021-02-28,STZ,0.029884845
1042,2021-05-31,STZ,-0.0054989457
1043,2021-08-31,STZ,0.00897637
1044,2020-05-31,CTAS,0.04772529
1045,2020-08-31,CTAS,0.07684082
1046,2020-11-30,CTAS,0.0671705
1047,2021-02-28,CTAS,0.070981145
1048,2021-05-31,CTAS,0.06507623
1049,2021-08-31,CTAS,0.06466946
1050,2020-06-30,MTCH,0.027068138
1051,2020-09-30,MTCH,0.0035448968
1052,2020-12-31,MTCH,0.028477222
1053,2021-03-31,MTCH,0.022316128
1054,2021-06-30,MTCH,0.01881355
1055,2021-09-30,MTCH,-0.03774798
1056,2020-06-30,SRE,0.018338203
1057,2020-09-30,SRE,0.024482459
1058,2020-12-31,SRE,0.024939448
1059,2021-03-31,SRE,0.022681445
1060,2021-06-30,SRE,0.031796336
1061,2021-09-30,SRE,-0.049348414
1062,2020-06-30,O,-0.013090074
1063,2020-09-30,O,-0.04991114
1064,2020-12-31,O,-0.0012021065
1065,2021-03-31,O,-0.038129628
1066,2021-06-30,O,-0.050018907
1067,2021-09-30,O,-0.04048115
1068,2020-06-30,TWTR,-0.78869605
1069,2020-09-30,TWTR,-0.12942046
1070,2020-12-31,TWTR,-0.029553413
1071,2021-03-31,TWTR,-0.07574004
1072,2021-06-30,TWTR,-0.041395485
1073,2021-09-30,TWTR,-0.10473508
1074,2020-06-30,MPC,-0.21206772
1075,2020-09-30,MPC,-0.2109595
1076,2020-12-31,MPC,-0.004437387
1077,2021-03-31,MPC,-0.08464736
1078,2021-06-30,MPC,0.029708326
1079,2021-09-30,MPC,-0.025486827
1080,2020-06-30,BIIB,0.04898247
1081,2020-09-30,BIIB,0.03165859
1082,2020-12-31,BIIB,0.022655755
1083,2021-03-31,BIIB,0.026068538
1084,2021-06-30,BIIB,0.045069486
1085,2021-09-30,BIIB,0.016543567
1086,2020-06-30,PPG,-0.008815229
1087,2020-09-30,PPG,0.030745596
1088,2020-12-31,PPG,0.03759861
1089,2021-03-31,PPG,0.03563398
1090,2021-06-30,PPG,0.041061938
1091,2021-09-30,PPG,0.033447206
1092,2020-06-30,TRV,0.023643643
1093,2020-09-30,TRV,0.028892279
1094,2020-12-31,TRV,0.03577411
1095,2021-03-31,TRV,0.021169066
1096,2021-06-30,TRV,0.055859327
1097,2021-09-30,TRV,0.04582858
1098,2020-06-30,SYY,-0.03970748
1099,2020-09-30,SYY,0.016348392
1100,2020-12-31,SYY,0.0020548701
1101,2021-03-31,SYY,0.011349082
1102,2021-06-30,SYY,-0.020074308
1103,2021-09-30,SYY,0.04314944
1104,2020-06-30,RMD,0.049978733
1105,2020-09-30,RMD,0.05140862
1106,2020-12-31,RMD,0.05140862
1107,2021-03-31,RMD,0.07055098
1108,2021-06-30,RMD,0.06424475
1109,2021-09-30,RMD,0.035693407
1110,2020-06-30,SBAC,-0.00060498714
1111,2020-09-30,SBAC,-0.0052987337
1112,2020-12-31,SBAC,0.09234163
1113,2021-03-31,SBAC,0.034835607
1114,2021-06-30,SBAC,0.05102086
1115,2021-09-30,SBAC,0.053166926
1116,2020-07-31,HPQ,0.010181934
1117,2020-10-31,HPQ,-0.022076845
1118,2021-01-31,HPQ,-0.038291395
1119,2021-04-30,HPQ,-0.0149591565
1120,2021-07-31,HPQ,-0.039420962
1121,2020-06-30,EA,0.019695044
1122,2020-09-30,EA,0.020753622
1123,2020-12-31,EA,0.0145533085
1124,2021-03-31,EA,0.021736324
1125,2021-06-30,EA,0.029735208
1126,2021-09-30,EA,0.033815384
1127,2020-05-31,GIS,0.005427897
1128,2020-08-30,GIS,0.020857394
1129,2020-11-29,GIS,0.004822314
1130,2021-02-28,GIS,0.006836951
1131,2021-05-30,GIS,0.0023689568
1132,2021-08-29,GIS,0.00709641
1133,2020-06-30,YUM,0.0038526654
1134,2020-09-30,YUM,-0.02204585
1135,2020-12-31,YUM,0.0381791
1136,2021-03-31,YUM,0.02895984
1137,2021-06-30,YUM,-0.010289133
1138,2021-09-30,YUM,0.041462004
1139,2020-06-30,IFF,0.032732874
1140,2020-09-30,IFF,0.024858922
1141,2020-12-31,IFF,0.0009255707
1142,2021-03-31,IFF,0.007949978
1143,2021-06-30,IFF,0.034469336
1144,2021-09-30,IFF,0.014670491
1145,2020-06-30,VRSK,0.020920396
1146,2020-09-30,VRSK,0.04188612
1147,2020-12-31,VRSK,0.01962915
1148,2021-03-31,VRSK,0.0037459433
1149,2021-06-30,VRSK,0.04195413
1150,2021-09-30,VRSK,0.04339671
1151,2020-06-30,GPN,-0.046295583
1152,2020-09-30,GPN,0.015031755
1153,2020-12-31,GPN,0.007878184
1154,2021-03-31,GPN,0.01687023
1155,2021-06-30,GPN,0.039865494
1156,2021-09-30,GPN,0.0054982007
1157,2020-06-30,ADM,-0.022337615
1158,2020-09-30,ADM,-0.003504455
1159,2020-12-31,ADM,0.011852771
1160,2021-03-31,ADM,0.0008004904
1161,2021-06-30,ADM,0.011401892
1162,2021-09-30,ADM,0.016597062
1163,2020-06-30,ENPH,-0.07050043
1164,2020-09-30,ENPH,0.15802503
1165,2020-12-31,ENPH,0.07917392
1166,2021-03-31,ENPH,-8.4519386e-05
1167,2021-06-30,ENPH,0.046792597
1168,2021-09-30,ENPH,0.053326488
1169,2020-07-31,KEYS,0.042386323
1170,2020-10-31,KEYS,0.0416328
